convo_id,avg_out_degree,n_nodes,avg_how_enjoyable,conv_length_min,n_participants,sex_pair
5a34ea59-8482-4592-ad01-6480a9981b4c,1.6428571428571428,14,8.5,60.0,2,FF
5a69b66a-61bc-45b5-98bd-ffb14fb1e1ec,1.0,7,7.0,25.0,2,FM
5a6f9b34-17b2-4a65-95e1-7af5b451b395,1.0,11,8.0,48.0,2,FM
5ab6dbec-f52d-4df2-ba45-78b92fb1cb9f,1.0,4,9.0,26.0,2,FF
5ab93a9d-dc8d-4577-88f0-2591fcffd9fd,1.75,8,9.0,33.0,2,FM
5ad3e585-7fe0-484e-9fc2-8b552af24e02,1.2307692307692308,13,8.5,30.0,2,FM
5ad3f4df-0339-48a9-ae9a-ecd33abdd2e5,1.4,5,7.5,25.0,2,MM
5b09544d-f156-46c2-98b9-eddbc8d95a02,1.2,10,7.5,35.0,2,MM
5b2dd042-ebba-44b8-86ad-86e01c211e06,1.1818181818181819,11,7.0,27.0,2,MM
5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa,1.4,5,6.5,32.0,2,FF
5bde82b3-4a86-497b-a4c6-a26f3ce01e87,1.6666666666666667,6,5.5,26.0,2,FM
5c54c47c-9c0a-4a9b-b82d-a5b353dc50f9,2.0,15,8.5,60.0,2,FM
5c6f6632-c722-4041-9d36-5ada31c42471,1.3846153846153846,13,8.5,30.0,2,FM
5c89fd8d-9663-4d7d-bbdd-a919c95e986b,1.7272727272727273,11,8.5,30.0,2,FM
5c91528b-686c-4446-82dc-5dd830d4d7b1,1.0,7,8.5,27.0,2,FM
5ca462a1-d50f-4219-be29-16b4151a3639,1.75,8,9.0,34.0,2,FM
5ca82a7c-ef99-444e-9147-c957ad9632ba,0.8333333333333334,6,7.0,26.0,2,MM
5ca9b7cd-9c68-4803-8d13-f3e6c7d24f43,1.6666666666666667,6,8.0,26.0,2,FF
5ccd7ef4-372d-452f-b982-4fb790beabbc,1.2857142857142858,7,8.5,26.0,2,FM
5d106c0f-e40f-453c-b1a4-3b90e3cb8b4c,1.1818181818181819,11,5.0,28.0,2,FM
5d36ed94-22ec-4635-afc2-98645711b518,1.1666666666666667,12,6.5,25.0,2,FM
5d7dc5a5-8dbe-4fb0-bf59-2d53f0ce3b65,1.0,8,7.5,28.0,2,FM
5d802b9e-b047-450a-9695-69c10a96699f,1.375,8,7.5,25.0,2,FM
5d895bf7-4efd-4a5d-ad62-57fa820ad746,1.7272727272727273,11,9.0,40.0,2,FF
5e063825-c5d1-4469-967d-79cbda4ce894,1.4444444444444444,9,8.5,30.0,2,FF
5e184765-66fa-4a74-9c68-410aafe76be4,1.5,10,8.5,32.0,2,FF
5e6434fa-16f7-47e2-b4bd-60b0ec9e7fbc,0.8888888888888888,9,7.5,25.0,2,FM
5ebef664-8567-4425-8ca9-9be90745a61d,0.8888888888888888,9,8.5,32.0,2,FM
5ed1304b-c8f6-495c-b391-a544ff70746e,1.6,10,8.0,30.0,2,UNK
5f3c5c14-1280-48c4-b6a5-97437ea68c94,1.5,6,9.0,17.0,2,UNK
5f3c916e-a2d5-44ce-b39d-41c9d29de48f,1.1666666666666667,12,8.5,30.0,2,FM
5f520ad2-bf2d-4a40-a166-c6ee39d1394f,1.25,12,9.0,35.0,2,FM
5f61a48c-b11b-460e-a4d7-9ef5ca9d857b,1.0,2,9.0,26.0,2,FM
5f968cf3-3b7f-4aef-9952-6be9e9f31db9,1.0,5,7.5,25.0,2,FM
5fa25b94-a44f-4677-88c4-94e8a40805f9,1.2727272727272727,11,8.0,32.0,2,FF
5fbf2610-3844-47ee-954d-e39520ea09c9,1.1111111111111112,9,6.0,26.0,2,MM
5fc4e5e5-8cbe-4680-a2b7-ff0c0bfd7c04,1.0,9,7.0,25.0,2,FM
5fcf9d0c-2f1d-44e5-bfc2-585ba1951f71,1.0,7,8.0,26.0,2,MM
5fe1c8f2-3ab2-4366-9d69-f76c58aad79d,1.4285714285714286,7,7.5,25.0,2,FM
5fe46d0f-6c17-41eb-bb4d-022ce47fe824,1.5,8,7.5,25.0,2,FF
5fff5771-6673-4882-8ac9-2404c15b7451,1.25,8,8.0,34.0,2,FM
601dd44f-db11-48d6-b150-d8959e05c97f,1.1818181818181819,11,8.0,0.0,2,UNK
60454fcf-eceb-4faf-9347-8d796e1b5be8,1.1538461538461537,13,6.0,0.0,2,UNK
607a1155-0781-43a4-88ea-66a4cdb75585,1.4285714285714286,7,7.0,30.0,2,FM
60d724dc-d650-4991-b735-da723e5ed484,1.4,10,9.0,35.0,2,FF
611dda66-526f-4b80-9ede-57a494457c61,1.0,8,7.5,27.0,2,MM
6147bbf7-b883-4cb8-b934-d305ec927d7f,1.375,8,7.5,29.0,2,FM
6163a127-a76c-4bec-8d7c-02e6e6fd548a,1.3333333333333333,6,5.5,26.0,2,UNK
616a7acc-2d13-45c4-b270-8716313bbc73,1.6666666666666667,6,8.0,27.0,2,FM
61a3fe39-0579-49f9-ab93-b75cf8404a0e,1.0,8,8.0,25.0,2,FM
61b35301-6416-4293-a5c5-fd5d1ece93b4,1.3333333333333333,9,9.0,25.0,2,FF
61e32a88-cbee-4319-9f54-564af7e118a5,1.2222222222222223,9,9.0,28.0,2,FM
61f439d4-55ca-482d-b78f-21ed14af9912,1.2307692307692308,13,6.0,30.0,2,FF
623768bc-17cf-4121-8968-f0c25c1aaddb,1.3333333333333333,9,8.0,28.0,2,FM
62455c51-5d21-4f2a-ad6d-2ec3d63abb4e,1.1538461538461537,13,8.5,37.0,2,FF
624f744d-408e-4207-a725-f98a57340d90,1.0,6,8.0,28.0,2,FF
62693a9e-edd8-40a1-a073-2a91fdfd0297,1.7142857142857142,7,6.5,30.0,2,MM
631e6db0-f0af-4f55-adc5-fa218b624bd4,1.1111111111111112,9,8.0,29.0,2,FM
63573cd4-63b2-41d0-9d14-6e0c98b6c212,1.1666666666666667,6,8.5,25.0,2,MM
6365a56e-c7bc-4f08-9828-08537508f71d,1.6363636363636365,11,9.0,78.0,2,MM
6367b953-4460-45e6-9169-4c73e3964ede,1.0,11,8.5,26.0,2,FM
63aa8d5f-b097-4cba-9a89-bfec05aa45f7,1.6666666666666667,6,9.0,26.0,2,FM
63b17d05-e2ff-48c8-8e9f-68ce4a9ed951,1.1666666666666667,12,8.0,30.0,2,FM
63e861bf-3c6c-434c-9099-c8d8ba694caf,1.2,10,6.5,27.0,2,FM
63eb8dfd-eb09-4eb8-9e11-b7ad7235a18c,1.2857142857142858,7,5.5,28.0,2,FF
63f36feb-8f86-44de-8c83-03c129624c2d,1.3076923076923077,13,8.5,28.0,2,FM
63f91a31-493b-43e9-9d93-63da67699607,1.1538461538461537,13,6.0,26.0,2,UNK
64d2a057-f8ac-4e44-9e0f-6645a3da8a91,1.25,8,7.0,27.0,2,FM
6508345e-7d24-4a45-93da-250485492e38,1.3333333333333333,12,8.5,28.0,2,MM
65271581-3117-4b65-a54c-64486d5e5453,1.6666666666666667,6,8.5,26.0,2,FF
658ba8ce-5351-4433-9786-020e69923f09,1.1111111111111112,9,6.0,25.0,2,FF
65b9bc57-6206-475d-91ec-c5696259c0d4,1.3636363636363635,11,5.0,0.0,2,UNK
65ec7b23-af77-449e-9b11-e431f8a3b874,1.0909090909090908,11,7.0,0.0,2,UNK
65ef52f0-93a4-435c-ae13-ab502aa60bd7,1.2,5,8.5,26.0,2,FM
660c942e-6681-4f6f-9d9d-0aff9f2e5561,1.2857142857142858,7,7.5,30.0,2,FM
66637745-1f42-48d5-810e-ad7726f2c315,1.4444444444444444,9,6.0,27.0,2,FF
66768810-879d-4e2f-b5f5-ecc67d298104,1.2,5,7.5,25.0,2,MM
667e28f1-58df-4e0a-bef3-77686aede2e2,1.5555555555555556,9,5.5,26.0,2,FF
66ad6c92-6876-40c6-b32c-fed5571dff00,1.3846153846153846,13,8.5,28.0,2,FM
670a5595-30d2-4917-a91a-09ddd8f5f5dc,1.75,8,8.0,33.0,2,FF
671a3808-df44-4bdb-9000-1078a0280eeb,1.2,10,8.0,28.0,2,FM
671f9e6e-a35f-4bdc-9b61-4adb53bb1690,1.5714285714285714,7,5.5,25.0,2,FM
6726f6b1-8dad-459b-8b6b-b4d2c4c6f556,1.4,10,9.0,30.0,2,FM
67488a81-9de6-4c8a-be03-817c716a3912,1.4,10,8.5,30.0,2,FF
67816674-0ffb-4797-85a9-e9a73e654c2d,1.1111111111111112,9,6.5,26.0,2,FF
67836c1d-1334-41a0-a33a-4f788e8b6fb3,1.1,10,7.0,28.0,2,FM
67a84a1f-e628-40d8-a000-baac829fd25f,1.0909090909090908,11,8.0,25.0,2,MM
67ab7641-8772-46ec-a23a-ababb9d194e8,1.2,10,8.0,30.0,2,UNK
67b58dc4-3de3-4725-90db-f5859b6c6e20,1.5714285714285714,7,6.5,25.0,2,FM
6805b7d1-d362-4731-b766-b39aba421c6c,1.1,10,7.0,28.0,2,FM
680827e2-b20a-40e7-9b6e-adf01595b954,0.8888888888888888,9,7.5,26.0,2,FM
6869191b-8311-44a8-8252-0ee12a1ef3ba,1.2307692307692308,13,7.5,28.0,2,FM
689f470c-85bd-49a0-8eee-af92cb04ed43,1.25,8,7.0,27.0,2,MM
68a27e9e-2c9d-49ac-ba58-9751d402a84b,1.3846153846153846,13,9.0,0.0,2,UNK
68bcb0c3-8dab-405a-a737-3e18d2f63bb8,1.0,4,9.0,31.0,2,MM
68e5b791-3931-440e-a603-4e3a063d8521,1.375,8,9.0,43.0,2,FF
68fda301-7b65-4d25-9572-3611ae9fb128,1.6666666666666667,9,8.5,28.0,2,MM
69afe09f-da8f-4d79-9a1e-fb2bddf27924,1.6,10,9.0,50.0,2,FM
69f68857-86f2-4357-9675-e4b2f62dad8d,1.125,8,6.5,25.0,2,FM
69fef050-eda2-4dbd-957a-80a8ae7112f4,1.125,8,5.5,31.0,2,FM
6a787b82-62d0-47fa-8def-b386a91b410c,1.1428571428571428,7,6.5,25.0,2,FF
6a9931b6-1b17-46a4-a78a-cdff5562c82a,1.125,8,8.0,30.0,2,MM
6aa2e640-173d-4b2c-a59e-845d46b6c139,1.0,6,7.0,25.0,2,FM
6aa9e74c-61b9-4ae9-a976-dcb22fe27734,1.2222222222222223,9,6.5,30.0,2,FM
6ae995fc-97f7-4fa4-84d9-aa19c360eae9,1.6666666666666667,6,7.0,25.0,2,FF
6aeef548-3247-407f-b1d4-e50f1d8b9f46,1.5454545454545454,11,8.5,33.0,2,FM
6b083911-932d-4bb5-8fb8-1ba98cb10ac3,1.375,8,5.0,27.0,2,MM
6b1afe9d-2622-4517-b4fd-2d89d3688421,1.2857142857142858,7,5.0,30.0,2,FM
6b9010e2-a966-48cc-8592-d38e17645dd1,1.6666666666666667,9,8.5,27.0,2,FM
6c394707-0f4f-40b4-814d-81f18e20b1da,1.125,8,8.5,25.0,2,FF
6c4d0bdf-7158-4acc-a51e-10eb67db6278,1.1666666666666667,12,8.0,27.0,2,FM
6c65eae9-977e-4e02-a7b9-9c8977ca0fec,1.2,10,8.5,35.0,2,FM
6cb715c8-2c4a-4dae-a47e-5d0b3108f4c8,1.8571428571428572,7,9.0,33.0,2,FF
6cc56ecc-d29c-4bb3-bbd9-c67236c15b0c,1.7142857142857142,7,8.0,25.0,2,FM
6ce9f678-15c4-424c-bf3f-b4e2f47a8818,1.1,10,7.0,0.0,2,UNK
6d57b921-6642-4b3c-a153-faa7bca3ffe7,1.25,8,8.5,28.0,2,FM
6d63882e-8bce-4ca0-97fc-456c33240993,1.5,6,6.5,25.0,2,FM
6d752764-87c6-4079-a5ef-2778924e6a43,1.4,10,8.5,30.0,2,MM
6d936bf9-9bdb-4755-83dd-01b115fe2786,1.3636363636363635,11,8.5,25.0,2,FM
6dad6fab-5953-4d00-adb3-fab321cc5633,1.625,8,6.0,31.0,2,FF
6dbba663-77e3-4d2f-ada0-676de3fe1d1c,1.0,12,8.5,27.0,2,FM
6e55eb1c-1beb-4757-9b39-36033cf3ff45,1.0,12,6.5,32.0,2,FM
6e5975cf-1d81-47a0-a487-7cde60912857,1.4615384615384615,13,9.0,30.0,2,FF
6e7ee9b5-665c-43ee-982b-563887fed446,1.0,8,8.5,26.0,2,MM
6e82e1a7-b912-409c-9a03-7dee3ece95f1,1.25,12,6.5,25.0,2,MM
6ebf192d-8918-4835-9b60-d76f27970723,1.5,10,7.0,30.0,2,UNK
6ec9ed5c-3b53-4661-bb3c-e83308de804f,1.2142857142857142,14,6.5,35.0,2,FM
6ef1966f-a733-460a-8d91-dfe31a832277,1.1818181818181819,11,5.5,29.0,2,FF
6ef72bdf-4e7a-461b-af13-7fa3c432a57a,1.4166666666666667,12,9.0,32.0,2,MM
6f20129e-25be-4f00-bdec-6f8e2e0f7147,1.0,12,9.0,32.0,2,FF
6f21a4f3-ec09-4402-998a-dec8f9fc09d2,1.5833333333333333,12,8.0,29.0,2,UNK
6f46c347-8209-49ab-b800-4269ca8c1697,1.4375,16,9.0,53.0,2,FM
6f6900a6-098d-4034-aa06-43339769adbe,1.0,7,7.5,25.0,2,MM
6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,0.8333333333333334,6,9.0,29.0,2,FM
6f7b1b32-ff36-403b-af52-cbe85dd4e407,1.2,10,7.0,27.0,2,MM
6fb27106-8840-406e-a800-99d1516191ce,1.2222222222222223,9,7.5,27.0,2,FF
6fdd1fc5-e185-45e4-810d-bd8fb8b82490,1.3333333333333333,12,6.0,7.0,2,UNK
6fe76b71-8f31-4b6f-9347-557cf88d18a5,0.8333333333333334,6,7.0,26.0,2,FF
6ff06445-48e2-40e6-8833-0d73489714a9,1.1,10,7.5,26.0,2,FF
6ff52c45-b861-472c-9ae1-10b11df3d881,1.3333333333333333,9,8.0,27.0,2,FM
6ff82242-7aec-46d3-a7ed-a8a0b4076c75,1.2222222222222223,9,7.0,28.0,2,FM
7008bc9f-6fc4-4027-a2f2-22e91a520b9e,1.4285714285714286,7,8.0,26.0,2,MM
701ef0cb-c9fb-4050-81cc-2eceb099a891,1.2,10,3.0,26.0,2,FF
7027e9d9-acb8-4e3d-ae90-2d2a35672cc3,1.2857142857142858,7,7.0,30.0,2,MM
70dea9ad-baf7-4699-96a3-642508a8f69e,1.1428571428571428,7,7.0,30.0,2,FM
70fd143a-79e8-4b68-b779-4f3d97d9d56a,1.3333333333333333,9,8.5,27.0,2,FF
718d778c-d62e-463a-97cd-d6d3550d19a3,1.5,12,9.0,60.0,2,FM
7193181e-85e5-4c31-96f7-d4f38c312f71,1.2727272727272727,11,4.5,26.0,2,MM
719582b9-9fbd-43bc-8891-76674a4e603e,1.2857142857142858,7,6.0,28.0,2,FM
7199ba04-39f4-47cd-b3fe-1ab67c6f71d7,1.0,5,6.5,25.0,2,FM
71f24b04-6488-4601-a739-741e402bcc3e,1.25,8,7.5,29.0,2,FM
722a7562-25d0-4187-8235-d68ce6c9a694,1.4285714285714286,7,6.5,30.0,2,FM
722c57d7-fe54-41b3-b3d1-04830c2b3148,1.2307692307692308,13,8.0,35.0,2,MM
72357fad-5497-42d7-83c7-72663f8bed0d,1.0,9,5.0,33.0,2,FF
7253c38f-1439-462d-b699-d4712a9bf093,1.6363636363636365,11,9.0,45.0,2,FM
725694cc-a541-4e33-88d8-0cfa283df918,1.8888888888888888,9,7.0,43.0,2,FM
725b5586-09b0-4701-a975-03bbd6b88edf,1.0,9,7.5,25.0,2,FM
727612fd-fe1b-4d87-88bb-c2f2704c0efd,1.4285714285714286,7,9.0,40.0,2,MM
7278766a-bedd-40d3-b335-428e8cf5de09,1.2,10,7.0,26.0,2,FM
72834788-d7ec-463b-873a-daac1a8dc352,1.4,15,8.5,40.0,2,FM
72a00e54-457f-423a-92a7-0df30ec6a811,1.5,8,8.0,32.0,2,MM
72ab1fc0-4e9a-4b21-8ff1-81a9ae0a37ef,1.3333333333333333,6,5.0,25.0,2,FM
72b33144-a3da-4a23-ada2-ba21f9e973bc,1.375,8,7.0,27.0,2,FM
73162393-05b0-4ed5-a8dd-ca0cf2faf9a8,1.0833333333333333,12,7.5,26.0,2,FM
734e3ae5-349c-4c7c-9d8a-eb08b0513e2a,1.0,8,6.0,27.0,2,MM
7366a7c8-6877-43ab-851f-ec30c95b9b66,1.2,10,7.5,31.0,2,FF
73c201ef-8c32-43d4-b642-dcedf4aa5c7f,1.4285714285714286,7,6.0,28.0,2,FM
73c8be92-d673-4b80-9a8e-0f0a6dcb00b5,1.3,10,7.0,31.0,2,MM
73f2430b-2422-4776-a643-b0794a21827e,1.1111111111111112,9,5.5,26.0,2,FM
744707ad-c934-4b98-8df6-64b545881543,1.5555555555555556,9,8.0,27.0,2,FF
744c0219-e821-4c24-903e-92c25347da13,1.25,12,8.0,46.0,2,FM
74566dc5-b8cd-4835-91ec-7e4e245dc318,1.3,10,9.0,32.0,2,MM
7463ac49-ae39-44f9-8a77-7d94ddf0a46a,0.875,8,6.0,25.0,2,FM
747bcb23-a508-4662-a525-1c99a35fd71b,1.5454545454545454,11,8.0,33.0,2,FM
748a93e0-323c-444d-985c-6540295e26de,1.0,8,8.5,26.0,2,MM
750ea6bf-51b3-40b3-8c01-56517226db01,1.4,10,7.5,26.0,2,FM
754240f9-69ef-481c-8484-3de526bf96a3,1.75,8,9.0,35.0,2,FM
756089a3-6110-437b-8037-21d77e21e07e,1.1111111111111112,9,9.0,28.0,2,FF
756aafa9-6ef2-4942-a385-222ca267a529,1.2,10,8.0,25.0,2,FM
7580acaa-c235-4550-90e3-db781f7787a4,1.0,9,3.0,26.0,2,FF
7595d874-c1cb-4aef-918f-3c81f3a84324,1.5,8,8.0,29.0,2,FF
75a06a7f-4480-4a5c-abc2-dbe2814a0eff,1.1428571428571428,7,7.5,26.0,2,FM
75d13498-2748-4ec1-b247-f3807b358b1d,1.25,8,6.0,25.0,2,FM
75ec8199-4125-4465-b1f5-148e7cc557f4,1.0,7,7.5,27.0,2,FM
760794ff-2553-4238-93fb-13c0ff0c58be,0.8888888888888888,9,8.5,30.0,2,FM
763e8646-5acc-465f-8a86-68140f28a301,1.4285714285714286,7,6.0,29.0,2,FM
7656b1cc-74e6-499b-8910-fc99f2e41885,1.2857142857142858,7,7.5,27.0,2,FM
76abad1d-daf9-4cc6-bf7b-9520438a66f9,1.0,8,8.0,27.0,2,FM
776df112-4de3-40af-8db6-74adffe95ace,0.8,5,8.5,27.0,2,MM
777e03b5-425e-43eb-af4f-d8dbb313c319,1.3076923076923077,13,8.5,40.0,2,FF
77866cf6-b24f-4b57-8a44-a7b581e0bc30,1.1111111111111112,9,6.0,30.0,2,FM
778aeea0-34ed-4b5d-980d-d6ffe062e914,1.5,10,9.0,27.0,2,FM
778ba8d9-9eaf-41bd-9ffa-aa9033cb1b3b,1.0,9,7.5,25.0,2,MM
77b4db2b-38f4-40ef-8b6a-cce0d6095197,1.1818181818181819,11,5.0,25.0,2,MM
77c6ce1d-774d-4c6f-87c5-a1fcde333a4b,1.25,4,6.0,26.0,2,FM
77f35248-1a74-45ae-b3b2-dfa5433093e3,1.2,10,5.5,26.0,2,MM
7819026b-80d3-435f-bc56-4cfa6d384f76,1.0,6,9.0,27.0,2,FM
782a11f3-337b-4794-8888-82aca3675442,1.5714285714285714,7,6.5,28.0,2,MM
783b98c8-73e4-46aa-8d9a-9c446f569ab9,1.0,8,6.0,26.0,2,FM
7846e1d4-2b36-47c4-b6a0-51763fb72c2c,1.2,10,8.0,35.0,2,FF
787f92f0-51e6-442f-a7a2-71967779e830,1.4285714285714286,7,5.5,25.0,2,FM
788b1fd3-1c7f-447e-9507-85cac67ce378,1.125,8,7.5,26.0,2,MM
788fbfa6-b7d3-46a7-8c09-a91c98a1ee30,1.0,6,7.0,26.0,2,FM
789c643a-d04b-4ddc-a1a5-9cbd87175430,1.3,10,8.0,25.0,2,FM
78d88191-8981-4da8-b232-3e2153d9b599,1.0909090909090908,11,7.0,26.0,2,FM
7944f706-b354-4953-9a17-9ca60a5d6d16,1.3636363636363635,11,8.0,30.0,2,FM
796f2826-b2cc-4848-a32c-a19892cd7919,1.6666666666666667,6,5.5,25.0,2,FM
797c5a5e-9e42-4ff6-b89d-aeebf4743cf4,1.7,10,7.0,27.0,2,FM
798a58fb-2c59-486b-8fef-1da18e38771a,1.6666666666666667,9,7.5,26.0,2,MM
79912e48-076a-4cb0-82e2-e43a932d0cd3,1.5833333333333333,12,8.5,45.0,2,FF
7a2f47af-d76d-495c-b592-40bf92a221c4,1.0,9,9.0,30.0,2,FF
7a47e9ed-6bfa-499f-811b-f9e2bffc2770,0.8333333333333334,6,8.0,30.0,2,MM
7a5ae937-56a7-473e-a6bb-af2313410916,1.2307692307692308,13,8.0,26.0,2,FM
7a8dd066-fca4-4185-9e7b-374f5401d3f2,1.1,10,8.5,27.0,2,FM
7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4,1.3333333333333333,9,6.0,25.0,2,MM
7ab498fa-9f84-446c-9f1d-daa5b60a8c71,1.6,5,6.0,28.0,2,FM
7ad26b7e-0f5a-4c24-8712-2c44f113e97b,1.25,8,7.0,25.0,2,FF
7b0c2ca2-e2cc-4b72-a930-b52ad2dba8ae,1.0,3,5.5,28.0,2,MM
7b88a1c0-eeb3-4d76-9aca-c9ad83198b96,1.2857142857142858,7,7.5,27.0,2,FM
7bcd1417-babb-4b17-a018-21001904bc2f,1.2,10,8.0,45.0,2,FM
7bcf6ed5-b8f4-4575-a8b1-ae26d37d45e9,1.0,10,7.0,27.0,2,FM
7bfcf19d-17cb-4032-a673-2f4bb7759875,1.3333333333333333,9,9.0,30.0,2,FF
7c0300f4-efb0-4b79-beeb-f70087835899,1.0,3,6.0,27.0,2,MM
7c289d19-4fe7-4657-8ada-7b452642602c,1.2857142857142858,7,8.5,45.0,2,FF
7c35d830-2cc5-487b-9ca2-4385fbb38e86,1.2222222222222223,9,7.5,29.0,2,FM
7c3bce28-c6af-4015-b678-994ac5c0fa67,1.375,8,6.5,38.0,2,FM
7c41de7f-b269-4431-ba03-ae25f1c269e4,1.0,5,8.5,26.0,2,FF
7c791294-8145-49c8-99c4-e44e8b95fb41,1.2222222222222223,9,8.5,30.0,2,FM
7c80ae4c-14c0-469b-b254-6ea3dc876e24,1.3,10,8.0,30.0,2,FF
7c9458fd-c9f2-4b05-956c-33cd6c506d72,1.5,8,9.0,35.0,2,FM
7cda8619-2b2d-4344-901e-2e6de0a6101a,1.5,10,8.5,30.0,2,MM
7cde4a91-d191-4bbc-8c6f-28f441919c4f,1.2307692307692308,13,4.5,27.0,2,MM
7cfa2470-f77f-42a6-98b1-9e2e4ef61cdb,1.5,10,8.0,51.0,2,FM
7d0033eb-06d9-48f7-a551-b3ca5507d99a,1.2307692307692308,13,8.5,56.0,2,FM
7d078985-6c61-4009-b25a-565ea5b1ed56,1.1111111111111112,9,7.0,25.0,2,MM
7d17fe31-bd13-4f3b-bedb-ef44bf5bb5c6,1.5714285714285714,7,6.5,30.0,2,FM
7d277fea-f43d-4a79-9027-ba1e3d866c2c,1.4545454545454546,11,8.0,25.0,2,FM
7d4d3cbd-f97e-4176-b77e-1c9ba3ad70ef,1.2727272727272727,11,5.5,29.0,2,FM
7d878932-ff6b-41ae-aca1-e15582e5d519,1.0,13,7.5,30.0,2,FM
7d9949bb-15a7-4b72-9e1c-2c68775fb95d,1.5714285714285714,7,8.5,30.0,2,FM
7dd83cc7-3562-4e98-bd38-ac8a90336a42,1.4666666666666666,15,8.0,60.0,2,MM
7ddf5d36-b6e8-450a-ac5a-52e2eb0556e1,1.2222222222222223,9,9.0,38.0,2,MM
7dfedc6e-c3c9-4d43-a21c-ebf8a230d116,1.3846153846153846,13,6.0,25.0,2,FM
7e0dc0fa-c625-4f2c-ae20-215ebb492751,1.2,10,8.0,25.0,2,FF
7e6aa47d-10b5-4603-aee5-c2c1f2c8aa25,1.3333333333333333,6,8.5,27.0,2,MM
7eb00e0d-90e4-4310-86ab-616b4e498765,1.2727272727272727,11,9.0,27.0,2,FM
7eb10edf-9f63-4f73-9afc-227568f683c1,1.75,12,8.5,60.0,2,MM
7f32f80f-9412-43c2-87c1-df810a781a94,1.25,4,5.0,28.0,2,FF
7f42f761-f9c4-41c7-9bad-e1dc66d13370,1.0,9,8.5,30.0,2,FM
7f717277-d9ae-4dbc-b520-0b741d91a6c7,1.0,7,5.0,25.0,2,MM
7fab8351-a974-4066-be77-59569259a0d4,1.2222222222222223,9,8.0,42.0,2,MM
7fc59ebb-a980-4df1-9d39-f15ae25f3f27,1.125,8,7.0,31.0,2,FM
8013339f-3154-4547-a791-42df23095ceb,0.8888888888888888,9,7.0,26.0,2,FM
8016c17f-ffbf-48f5-9745-df1bf39c3aa3,1.5,10,8.0,28.0,2,MM
8019ba78-cffc-441a-b106-46e21e05aaf3,1.4285714285714286,7,3.5,27.0,2,FM
8038cbde-d102-4099-9ea9-16049f148300,1.125,8,8.5,26.0,2,FM
80d9e496-db7f-49e3-8789-06850e62ffa1,1.2222222222222223,9,5.0,15.0,2,UNK
80e6c6c6-de9b-42f5-8aba-b7471a744303,1.375,8,8.0,26.0,2,FM
81970851-7b9a-40fa-b78d-25ece4ae0755,1.2857142857142858,7,6.5,25.0,2,FF
81acc026-ead8-49a4-9ca0-b18723c86f9c,1.3,10,8.5,28.0,2,MM
81c7bd01-7cbd-43e5-ab62-53e24f3ccf7c,1.2222222222222223,9,4.5,28.0,2,FM
81d35bc9-a18c-4501-956b-02c8a5e1b292,1.1818181818181819,11,6.5,25.0,2,FF
81f75ece-fc36-405f-a281-a28213a8707d,1.0909090909090908,11,7.5,26.0,2,FM
824c8d5a-0504-4a2d-986c-6494469e2c86,1.2222222222222223,9,8.0,30.0,2,FM
826248c3-018b-4b56-8844-ef762f5b60cd,1.3,10,7.0,26.0,2,MM
826378b6-4c2b-4309-b66e-2a0a6b8fc162,1.25,12,6.5,29.0,2,FM
828619fd-7bda-44a3-a123-e754026bfcab,1.5,10,8.5,41.0,2,UNK
8287d05f-f9d4-46d8-bb41-6a2e7b46987b,0.8571428571428571,7,7.5,26.0,2,FF
829fe46c-948c-4a8a-8690-356777cd1d5a,1.0,7,8.0,26.0,2,FM
82af78ef-4d4f-4bd3-8d20-7daa70adff61,1.4,10,7.0,26.0,2,UNK
82b997a5-6b2f-4722-9256-f49112be174f,1.3333333333333333,9,7.5,25.0,2,FM
830bf9eb-68ff-470d-bc84-a87454d31f9f,1.2307692307692308,13,5.5,32.0,2,FF
832b10fd-545f-4001-9eb3-3804c774272e,1.5555555555555556,9,8.5,35.0,2,FM
8352c39a-37af-46ed-9b20-801a5656eadf,1.3333333333333333,9,5.0,25.0,2,MM
835e4c5f-883b-42f9-8e7b-d121d5d8997a,1.0,5,7.0,26.0,2,MM
844752ba-d440-4c9c-8a90-f8e641c4b305,1.6,10,5.5,70.0,2,FF
84842960-26e4-4adf-8de0-e6319684d69f,1.375,8,7.5,25.0,2,FM
8496793c-0906-4d4b-b6f5-2dce66cfee2c,1.1428571428571428,7,7.0,25.0,2,MM
84a41c3d-d43c-40c9-bcdd-ba3edb6dc7d6,1.7,10,8.5,25.0,2,FM
84d515cd-f635-4cfd-96f1-86cc78963b9a,1.4444444444444444,9,9.0,30.0,2,MM
84dfe7e5-5d17-43d2-a0db-d63cf67c8367,1.0,9,9.0,25.0,2,FF
850c9bd1-b889-4787-a46f-6c272d6115a6,1.3,10,8.0,28.0,2,FM
853976a7-d129-47e3-880c-210ace486378,1.0,7,8.0,27.0,2,MM
8579117f-bc62-4472-a9d6-731b627f4ed0,1.6,15,9.0,53.0,2,FF
85b76012-fc36-4a38-95c1-15a07bf67174,1.1666666666666667,6,8.0,29.0,2,MM
85bb0a1d-9632-4786-9e7e-cc97bbe5b632,1.4444444444444444,9,8.5,29.0,2,FM
8610697a-bd21-480e-9973-7da048d82c3b,0.875,8,5.5,25.0,2,FM
