convo_id,avg_out_degree,n_nodes,avg_how_enjoyable,n_participants,sex_pair,conv_length_min
54fb8d98-5142-4ffa-9227-29319f91a287,1.1111111111111112,9,6.5,2,FF,34.085166666666666
55484ecc-5a95-4629-850c-55f4b8aded7c,1.0,8,7.0,2,FM,29.059833333333334
55521b6c-25dd-4a59-a606-aa093a02d8eb,1.4,10,7.0,2,MM,38.63183333333333
556af996-c50e-45c8-a7af-fb8a42c22640,1.0,8,7.0,2,FF,34.807
55aabab3-03a0-4c3f-b228-255e48da459f,1.7142857142857142,7,8.5,2,FM,49.992
55fe9177-e5c7-459f-b4a9-457b91018c60,1.2222222222222223,9,7.5,2,FM,30.947
5608d91f-46c6-441e-94b3-8ca42d28b915,0.8888888888888888,9,7.5,2,MM,28.080333333333332
56529e73-480c-43fa-b313-a0bd3d8f033e,1.5,6,7.5,2,FF,41.58833333333333
565376e1-b61b-4327-976b-c548ea3b4708,1.4285714285714286,7,7.5,2,FM,27.768666666666665
566dee96-2aea-45e5-b75c-9cde9f601b16,1.0,7,7.0,2,FM,29.81533333333333
566e32b6-1a77-4609-946e-286919e54bcc,1.2222222222222223,9,8.5,2,FM,28.978666666666662
5686694a-ef2b-4eab-9cee-988111599a4c,1.125,8,9.0,2,FM,32.842333333333336
56daf4e7-7a32-4131-af25-b5c71e61b6ce,1.2857142857142858,7,5.0,2,MM,26.935499999999998
56ee9fdd-486c-4709-82f7-485322ed4a05,1.5,6,7.5,2,FF,34.85533333333333
56f21a75-4e86-4dee-9a15-a4f68e86e1a3,1.3333333333333333,9,7.0,2,FM,29.969999999999995
571658d4-279e-494e-8e01-f4d922147436,1.0,10,6.5,2,FM,26.710500000000003
571a07dc-20ed-4983-ba2d-a6a9461065ec,1.0,9,8.0,2,MM,34.365166666666674
57508710-6147-4bae-b578-03ad505df3df,0.8,5,8.0,2,MM,31.857666666666667
575e277a-b2eb-4c1b-9b07-0c6fdc63a028,1.4166666666666667,12,9.0,2,FF,55.04183333333333
57a3f585-42f3-4400-9adf-655e6eb7ae2b,1.0909090909090908,11,7.5,2,FM,31.464999999999996
582ea058-c65e-4739-aaac-46d498956317,1.1111111111111112,9,7.0,2,FM,30.775333333333332
5851d203-c634-4af0-af0c-cb76d52f02a7,1.0,11,8.0,2,FF,31.168833333333335
5857dca0-e0b7-425d-8c09-e301f5468e42,1.2727272727272727,11,9.0,2,FM,49.66583333333334
588c5b4b-5e92-426c-8acc-686628a7342f,1.0,10,5.0,2,UNK,25.701999999999998
58c9970b-5e5f-4699-ac85-a34da9ddc121,1.1111111111111112,9,7.0,2,FF,41.6575
58dabc5c-7cef-4a50-8881-07c6c8e0f656,1.25,8,7.0,2,FF,33.02366666666667
59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5,1.3333333333333333,12,6.5,2,FF,39.15333333333333
5a0ac4b2-c32c-4328-85ff-f57b645f838a,1.1428571428571428,7,6.5,2,FM,38.255
5a0df5c6-362c-4517-9856-a53b028dcee7,1.4444444444444444,9,7.5,2,FF,28.417166666666667
5a296223-a8fc-42bd-adc9-7e9382109c63,1.75,8,9.0,2,FF,29.123833333333334
5a307dec-0265-4dab-ade6-bc6392695c9e,1.5714285714285714,7,7.0,2,MM,25.53683333333333
5a34ea59-8482-4592-ad01-6480a9981b4c,1.6923076923076923,13,8.5,2,FF,66.693
5a69b66a-61bc-45b5-98bd-ffb14fb1e1ec,0.8,5,7.0,2,FM,26.685499999999998
5a6f9b34-17b2-4a65-95e1-7af5b451b395,1.3333333333333333,9,8.0,2,FM,50.72266666666667
5ab6dbec-f52d-4df2-ba45-78b92fb1cb9f,1.0,7,9.0,2,FF,26.992166666666666
5ab93a9d-dc8d-4577-88f0-2591fcffd9fd,1.4,10,9.0,2,FM,44.323499999999996
5ad3e585-7fe0-484e-9fc2-8b552af24e02,1.0,12,8.5,2,FM,28.969166666666663
5ad3f4df-0339-48a9-ae9a-ecd33abdd2e5,2.0,4,7.5,2,MM,29.69033333333333
5b09544d-f156-46c2-98b9-eddbc8d95a02,1.3333333333333333,9,7.5,2,MM,40.523
5b2dd042-ebba-44b8-86ad-86e01c211e06,1.4,5,7.0,2,MM,28.5235
5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa,1.0,5,6.5,2,FF,31.53533333333333
5bde82b3-4a86-497b-a4c6-a26f3ce01e87,1.3333333333333333,6,5.5,2,FM,28.122
5c54c47c-9c0a-4a9b-b82d-a5b353dc50f9,1.6428571428571428,14,8.5,2,FM,64.59983333333334
5c6f6632-c722-4041-9d36-5ada31c42471,1.4,10,8.5,2,FM,32.063833333333335
5c89fd8d-9663-4d7d-bbdd-a919c95e986b,1.5,12,8.5,2,FM,36.650999999999996
5c91528b-686c-4446-82dc-5dd830d4d7b1,1.1111111111111112,9,8.5,2,FM,29.690166666666666
5ca462a1-d50f-4219-be29-16b4151a3639,1.3333333333333333,6,9.0,2,FM,34.16866666666667
5ca82a7c-ef99-444e-9147-c957ad9632ba,1.2,5,7.0,2,MM,34.982
5ca9b7cd-9c68-4803-8d13-f3e6c7d24f43,1.2,5,8.0,2,FF,27.457
5ccd7ef4-372d-452f-b982-4fb790beabbc,1.5,10,8.5,2,FM,27.973666666666663
5d106c0f-e40f-453c-b1a4-3b90e3cb8b4c,1.4444444444444444,9,5.0,2,FM,29.693833333333334
5d36ed94-22ec-4635-afc2-98645711b518,1.375,8,6.5,2,FM,30.1835
5d7dc5a5-8dbe-4fb0-bf59-2d53f0ce3b65,1.0,4,7.5,2,FM,30.365333333333332
5d802b9e-b047-450a-9695-69c10a96699f,0.8,5,7.5,2,FM,27.729666666666667
5d895bf7-4efd-4a5d-ad62-57fa820ad746,1.7,10,9.0,2,FF,45.6545
5e063825-c5d1-4469-967d-79cbda4ce894,1.375,8,8.5,2,FF,32.19283333333333
5e184765-66fa-4a74-9c68-410aafe76be4,1.0,10,8.5,2,FF,37.92366666666667
5e6434fa-16f7-47e2-b4bd-60b0ec9e7fbc,0.8571428571428571,7,7.5,2,FM,26.778666666666663
5ebef664-8567-4425-8ca9-9be90745a61d,1.0,10,8.5,2,FM,37.5235
5ed1304b-c8f6-495c-b391-a544ff70746e,1.2857142857142858,7,8.0,2,UNK,34.77566666666667
5f3c5c14-1280-48c4-b6a5-97437ea68c94,1.1428571428571428,7,9.0,2,UNK,27.723499999999998
5f3c916e-a2d5-44ce-b39d-41c9d29de48f,1.3,10,8.5,2,FM,31.952
5f520ad2-bf2d-4a40-a166-c6ee39d1394f,1.4285714285714286,7,9.0,2,FM,42.45666666666666
5f61a48c-b11b-460e-a4d7-9ef5ca9d857b,1.5,4,9.0,2,FM,29.1705
5f968cf3-3b7f-4aef-9952-6be9e9f31db9,1.2,5,7.5,2,FM,25.508666666666667
5fa25b94-a44f-4677-88c4-94e8a40805f9,1.1666666666666667,12,8.0,2,FF,37.940333333333335
5fbf2610-3844-47ee-954d-e39520ea09c9,1.1111111111111112,9,6.0,2,MM,26.47033333333333
5fc4e5e5-8cbe-4680-a2b7-ff0c0bfd7c04,1.125,8,7.0,2,FM,26.305500000000002
5fcf9d0c-2f1d-44e5-bfc2-585ba1951f71,1.1666666666666667,6,8.0,2,MM,28.244666666666667
5fe1c8f2-3ab2-4366-9d69-f76c58aad79d,1.3333333333333333,6,7.5,2,FM,35.840333333333334
5fe46d0f-6c17-41eb-bb4d-022ce47fe824,1.4,5,7.5,2,FF,29.29866666666667
5fff5771-6673-4882-8ac9-2404c15b7451,1.0,9,8.0,2,FM,34.7785
601dd44f-db11-48d6-b150-d8959e05c97f,1.3333333333333333,6,8.0,2,UNK,29.413833333333333
60454fcf-eceb-4faf-9347-8d796e1b5be8,1.25,8,6.0,2,UNK,51.462333333333326
607a1155-0781-43a4-88ea-66a4cdb75585,1.625,8,7.0,2,FM,33.23016666666667
60d724dc-d650-4991-b735-da723e5ed484,1.5,10,9.0,2,FF,57.121833333333335
611dda66-526f-4b80-9ede-57a494457c61,1.125,8,7.5,2,MM,27.685166666666664
6147bbf7-b883-4cb8-b934-d305ec927d7f,1.0,9,7.5,2,FM,28.598666666666666
6163a127-a76c-4bec-8d7c-02e6e6fd548a,1.1666666666666667,6,5.5,2,UNK,26.048833333333334
616a7acc-2d13-45c4-b270-8716313bbc73,1.3333333333333333,6,8.0,2,FM,28.4785
61a3fe39-0579-49f9-ab93-b75cf8404a0e,1.0,6,8.0,2,FM,32.37533333333333
61b35301-6416-4293-a5c5-fd5d1ece93b4,1.0,8,9.0,2,FF,28.3555
61e32a88-cbee-4319-9f54-564af7e118a5,1.2222222222222223,9,9.0,2,FM,32.07366666666666
61f439d4-55ca-482d-b78f-21ed14af9912,1.1666666666666667,12,6.0,2,FF,36.12383333333333
623768bc-17cf-4121-8968-f0c25c1aaddb,1.6,5,8.0,2,FM,28.5185
62455c51-5d21-4f2a-ad6d-2ec3d63abb4e,1.2222222222222223,9,8.5,2,FF,50.24216666666667
624f744d-408e-4207-a725-f98a57340d90,1.0,8,8.0,2,FF,28.300333333333334
62693a9e-edd8-40a1-a073-2a91fdfd0297,1.4285714285714286,7,6.5,2,MM,30.54366666666667
631e6db0-f0af-4f55-adc5-fa218b624bd4,1.1111111111111112,9,8.0,2,FM,35.01033333333334
63573cd4-63b2-41d0-9d14-6e0c98b6c212,0.8333333333333334,6,8.5,2,MM,29.8705
6365a56e-c7bc-4f08-9828-08537508f71d,1.6,10,9.0,2,MM,82.17483333333332
6367b953-4460-45e6-9169-4c73e3964ede,1.1428571428571428,7,8.5,2,FM,26.12933333333333
63aa8d5f-b097-4cba-9a89-bfec05aa45f7,1.0,4,9.0,2,FM,27.793666666666663
63b17d05-e2ff-48c8-8e9f-68ce4a9ed951,1.5,6,8.0,2,FM,46.11266666666667
63e861bf-3c6c-434c-9099-c8d8ba694caf,1.3333333333333333,9,6.5,2,FM,30.627
63eb8dfd-eb09-4eb8-9e11-b7ad7235a18c,1.3,10,5.5,2,FF,30.44516666666667
63f36feb-8f86-44de-8c83-03c129624c2d,1.3846153846153846,13,8.5,2,FM,38.122166666666665
63f91a31-493b-43e9-9d93-63da67699607,1.4,10,6.0,2,UNK,23.776833333333332
64d2a057-f8ac-4e44-9e0f-6645a3da8a91,1.5,8,7.0,2,FM,34.5405
6508345e-7d24-4a45-93da-250485492e38,1.4,10,8.5,2,MM,28.581833333333332
65271581-3117-4b65-a54c-64486d5e5453,1.4285714285714286,7,8.5,2,FF,26.851999999999997
658ba8ce-5351-4433-9786-020e69923f09,1.25,8,6.0,2,FF,40.11483333333333
65b9bc57-6206-475d-91ec-c5696259c0d4,1.7142857142857142,7,5.0,2,UNK,27.106999999999996
65ec7b23-af77-449e-9b11-e431f8a3b874,1.3076923076923077,13,7.0,2,UNK,30.693666666666665
65ef52f0-93a4-435c-ae13-ab502aa60bd7,1.3333333333333333,3,8.5,2,FM,26.837
660c942e-6681-4f6f-9d9d-0aff9f2e5561,1.4285714285714286,7,7.5,2,FM,30.003833333333333
66637745-1f42-48d5-810e-ad7726f2c315,1.3,10,6.0,2,FF,37.663833333333336
66768810-879d-4e2f-b5f5-ecc67d298104,1.1666666666666667,6,7.5,2,MM,27.723666666666666
667e28f1-58df-4e0a-bef3-77686aede2e2,1.3636363636363635,11,5.5,2,FF,28.838666666666665
66ad6c92-6876-40c6-b32c-fed5571dff00,1.3,10,8.5,2,FM,39.9935
670a5595-30d2-4917-a91a-09ddd8f5f5dc,1.3333333333333333,9,8.0,2,FF,30.8805
671a3808-df44-4bdb-9000-1078a0280eeb,1.25,8,8.0,2,FM,32.16866666666667
671f9e6e-a35f-4bdc-9b61-4adb53bb1690,1.0,6,5.5,2,FM,27.941
6726f6b1-8dad-459b-8b6b-b4d2c4c6f556,1.5555555555555556,9,9.0,2,FM,31.2555
67488a81-9de6-4c8a-be03-817c716a3912,1.0833333333333333,12,8.5,2,FF,35.243833333333335
67816674-0ffb-4797-85a9-e9a73e654c2d,1.5,10,6.5,2,FF,30.272
67836c1d-1334-41a0-a33a-4f788e8b6fb3,1.0,9,7.0,2,FM,28.768666666666665
67a84a1f-e628-40d8-a000-baac829fd25f,1.4,10,8.0,2,MM,25.304
67ab7641-8772-46ec-a23a-ababb9d194e8,1.1428571428571428,7,8.0,2,UNK,31.958333333333332
67b58dc4-3de3-4725-90db-f5859b6c6e20,1.5,4,6.5,2,FM,34.267
6805b7d1-d362-4731-b766-b39aba421c6c,1.1111111111111112,9,7.0,2,FM,30.703666666666663
680827e2-b20a-40e7-9b6e-adf01595b954,1.0,8,7.5,2,FM,26.88533333333333
6869191b-8311-44a8-8252-0ee12a1ef3ba,1.3333333333333333,12,7.5,2,FM,35.707
689f470c-85bd-49a0-8eee-af92cb04ed43,1.3333333333333333,6,7.0,2,MM,33.73866666666667
68a27e9e-2c9d-49ac-ba58-9751d402a84b,1.3076923076923077,13,9.0,2,UNK,37.669999999999995
68bcb0c3-8dab-405a-a737-3e18d2f63bb8,1.2,5,9.0,2,MM,32.792
68e5b791-3931-440e-a603-4e3a063d8521,1.125,8,9.0,2,FF,42.77816666666667
68fda301-7b65-4d25-9572-3611ae9fb128,1.6,5,8.5,2,MM,37.181666666666665
69afe09f-da8f-4d79-9a1e-fb2bddf27924,1.3,10,9.0,2,FM,52.535666666666664
69f68857-86f2-4357-9675-e4b2f62dad8d,1.375,8,6.5,2,FM,27.258666666666667
69fef050-eda2-4dbd-957a-80a8ae7112f4,1.1666666666666667,6,5.5,2,FM,32.36533333333333
6a787b82-62d0-47fa-8def-b386a91b410c,1.0,9,6.5,2,FF,27.858666666666668
6a9931b6-1b17-46a4-a78a-cdff5562c82a,0.8571428571428571,7,8.0,2,MM,29.611666666666668
6aa2e640-173d-4b2c-a59e-845d46b6c139,1.0,5,7.0,2,FM,27.423666666666666
6aa9e74c-61b9-4ae9-a976-dcb22fe27734,1.5,8,6.5,2,FM,33.1335
6ae995fc-97f7-4fa4-84d9-aa19c360eae9,1.25,8,7.0,2,FF,26.933666666666667
6aeef548-3247-407f-b1d4-e50f1d8b9f46,1.2,15,8.5,2,FM,33.884499999999996
6b083911-932d-4bb5-8fb8-1ba98cb10ac3,1.5,10,5.0,2,MM,32.35033333333333
6b1afe9d-2622-4517-b4fd-2d89d3688421,1.0,9,5.0,2,FM,31.7815
6b9010e2-a966-48cc-8592-d38e17645dd1,1.2,10,8.5,2,FM,29.74716666666667
6c394707-0f4f-40b4-814d-81f18e20b1da,1.0,7,8.5,2,FF,27.387
6c4d0bdf-7158-4acc-a51e-10eb67db6278,1.3333333333333333,9,8.0,2,FM,27.48866666666667
6c65eae9-977e-4e02-a7b9-9c8977ca0fec,1.2727272727272727,11,8.5,2,FM,39.52983333333334
6cb715c8-2c4a-4dae-a47e-5d0b3108f4c8,1.3,10,9.0,2,FF,38.357166666666664
6cc56ecc-d29c-4bb3-bbd9-c67236c15b0c,1.375,8,8.0,2,FM,34.624833333333335
6ce9f678-15c4-424c-bf3f-b4e2f47a8818,0.875,8,7.0,2,UNK,37.87166666666666
6d57b921-6642-4b3c-a153-faa7bca3ffe7,1.0,5,8.5,2,FM,37.22183333333333
6d63882e-8bce-4ca0-97fc-456c33240993,1.8571428571428572,7,6.5,2,FM,27.437
6d752764-87c6-4079-a5ef-2778924e6a43,1.1818181818181819,11,8.5,2,MM,33.731833333333334
6d936bf9-9bdb-4755-83dd-01b115fe2786,1.6,10,8.5,2,FM,25.508666666666667
6dad6fab-5953-4d00-adb3-fab321cc5633,1.7142857142857142,7,6.0,2,FF,33.967166666666664
6dbba663-77e3-4d2f-ada0-676de3fe1d1c,1.0,11,8.5,2,FM,31.038833333333333
6e55eb1c-1beb-4757-9b39-36033cf3ff45,1.2222222222222223,9,6.5,2,FM,36.76350000000001
6e5975cf-1d81-47a0-a487-7cde60912857,1.4166666666666667,12,9.0,2,FF,37.79183333333333
6e7ee9b5-665c-43ee-982b-563887fed446,1.1111111111111112,9,8.5,2,MM,30.330500000000004
6e82e1a7-b912-409c-9a03-7dee3ece95f1,1.7,10,6.5,2,MM,29.564
6ebf192d-8918-4835-9b60-d76f27970723,1.5,10,7.0,2,UNK,32.54216666666667
6ec9ed5c-3b53-4661-bb3c-e83308de804f,1.4,10,6.5,2,FM,38.17216666666666
6ef1966f-a733-460a-8d91-dfe31a832277,1.1428571428571428,7,5.5,2,FF,31.34016666666667
6ef72bdf-4e7a-461b-af13-7fa3c432a57a,1.3636363636363635,11,9.0,2,MM,35.011833333333335
6f20129e-25be-4f00-bdec-6f8e2e0f7147,1.0769230769230769,13,9.0,2,FF,34.797000000000004
6f21a4f3-ec09-4402-998a-dec8f9fc09d2,1.4166666666666667,12,8.0,2,UNK,38.2735
6f46c347-8209-49ab-b800-4269ca8c1697,1.5294117647058822,17,9.0,2,FM,55.50033333333333
6f6900a6-098d-4034-aa06-43339769adbe,1.125,8,7.5,2,MM,27.27716666666667
6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,1.1666666666666667,6,9.0,2,FM,29.820333333333334
6f7b1b32-ff36-403b-af52-cbe85dd4e407,1.0,4,7.0,2,MM,26.983666666666668
6fb27106-8840-406e-a800-99d1516191ce,1.0,9,7.5,2,FF,31.900666666666666
6fdd1fc5-e185-45e4-810d-bd8fb8b82490,1.3636363636363635,11,6.0,2,UNK,31.4335
6fe76b71-8f31-4b6f-9347-557cf88d18a5,1.0,6,7.0,2,FF,29.733833333333333
6ff06445-48e2-40e6-8833-0d73489714a9,1.1818181818181819,11,7.5,2,FF,29.583833333333335
6ff52c45-b861-472c-9ae1-10b11df3d881,1.1428571428571428,7,8.0,2,FM,28.602333333333334
6ff82242-7aec-46d3-a7ed-a8a0b4076c75,1.5714285714285714,7,7.0,2,FM,41.36816666666666
7008bc9f-6fc4-4027-a2f2-22e91a520b9e,1.3333333333333333,6,8.0,2,MM,27.813666666666666
701ef0cb-c9fb-4050-81cc-2eceb099a891,1.3333333333333333,9,3.0,2,FF,27.578666666666667
7027e9d9-acb8-4e3d-ae90-2d2a35672cc3,1.25,8,7.0,2,MM,61.53316666666667
70dea9ad-baf7-4699-96a3-642508a8f69e,0.9,10,7.0,2,FM,31.947000000000003
70fd143a-79e8-4b68-b779-4f3d97d9d56a,1.25,8,8.5,2,FF,27.927
718d778c-d62e-463a-97cd-d6d3550d19a3,1.3,10,9.0,2,FM,61.61666666666667
7193181e-85e5-4c31-96f7-d4f38c312f71,1.5714285714285714,7,4.5,2,MM,27.3385
719582b9-9fbd-43bc-8891-76674a4e603e,1.1428571428571428,7,6.0,2,FM,31.622
7199ba04-39f4-47cd-b3fe-1ab67c6f71d7,1.0,6,6.5,2,FM,24.938
71f24b04-6488-4601-a739-741e402bcc3e,1.0,7,7.5,2,FM,31.40533333333333
722a7562-25d0-4187-8235-d68ce6c9a694,1.2222222222222223,9,6.5,2,FM,31.48033333333333
722c57d7-fe54-41b3-b3d1-04830c2b3148,1.6,10,8.0,2,MM,35.77366666666667
72357fad-5497-42d7-83c7-72663f8bed0d,0.8888888888888888,9,5.0,2,FF,32.047
7253c38f-1439-462d-b699-d4712a9bf093,1.7272727272727273,11,9.0,2,FM,54.32666666666667
725694cc-a541-4e33-88d8-0cfa283df918,1.5,10,7.0,2,FM,45.934333333333335
725b5586-09b0-4701-a975-03bbd6b88edf,1.0,6,7.5,2,FM,25.571833333333334
727612fd-fe1b-4d87-88bb-c2f2704c0efd,1.5,8,9.0,2,MM,43.056000000000004
7278766a-bedd-40d3-b335-428e8cf5de09,1.0,8,7.0,2,FM,30.713666666666665
72834788-d7ec-463b-873a-daac1a8dc352,1.5454545454545454,11,8.5,2,FM,45.543
72a00e54-457f-423a-92a7-0df30ec6a811,1.75,8,8.0,2,MM,32.967166666666664
72ab1fc0-4e9a-4b21-8ff1-81a9ae0a37ef,1.2,5,5.0,2,FM,23.82616666666667
72b33144-a3da-4a23-ada2-ba21f9e973bc,1.0,7,7.0,2,FM,28.24866666666667
73162393-05b0-4ed5-a8dd-ca0cf2faf9a8,1.3636363636363635,11,7.5,2,FM,29.7735
734e3ae5-349c-4c7c-9d8a-eb08b0513e2a,1.4285714285714286,7,6.0,2,MM,34.82966666666667
7366a7c8-6877-43ab-851f-ec30c95b9b66,1.25,8,7.5,2,FF,32.907333333333334
73c201ef-8c32-43d4-b642-dcedf4aa5c7f,1.1818181818181819,11,6.0,2,FM,30.872166666666665
73c8be92-d673-4b80-9a8e-0f0a6dcb00b5,1.5,8,7.0,2,MM,40.76283333333333
73f2430b-2422-4776-a643-b0794a21827e,0.875,8,5.5,2,FM,28.263833333333334
744707ad-c934-4b98-8df6-64b545881543,1.8571428571428572,7,8.0,2,FF,31.182666666666666
744c0219-e821-4c24-903e-92c25347da13,1.5,10,8.0,2,FM,47.88433333333334
74566dc5-b8cd-4835-91ec-7e4e245dc318,1.0909090909090908,11,9.0,2,MM,32.50533333333333
7463ac49-ae39-44f9-8a77-7d94ddf0a46a,1.1666666666666667,6,6.0,2,FM,27.798499999999997
747bcb23-a508-4662-a525-1c99a35fd71b,1.25,8,8.0,2,FM,33.63016666666667
748a93e0-323c-444d-985c-6540295e26de,1.3333333333333333,6,8.5,2,MM,30.9085
750ea6bf-51b3-40b3-8c01-56517226db01,1.4444444444444444,9,7.5,2,FM,26.605500000000003
754240f9-69ef-481c-8484-3de526bf96a3,1.3333333333333333,6,9.0,2,FM,39.083333333333336
756089a3-6110-437b-8037-21d77e21e07e,1.1111111111111112,9,9.0,2,FF,30.132333333333335
756aafa9-6ef2-4942-a385-222ca267a529,1.0,8,8.0,2,FM,26.340500000000002
7580acaa-c235-4550-90e3-db781f7787a4,1.0,7,3.0,2,FF,27.663833333333336
7595d874-c1cb-4aef-918f-3c81f3a84324,1.2857142857142858,7,8.0,2,FF,30.040166666666664
75a06a7f-4480-4a5c-abc2-dbe2814a0eff,1.1666666666666667,6,7.5,2,FM,31.103499999999997
75d13498-2748-4ec1-b247-f3807b358b1d,1.1428571428571428,7,6.0,2,FM,39.82333333333333
75ec8199-4125-4465-b1f5-148e7cc557f4,1.0,6,7.5,2,FM,28.850166666666667
760794ff-2553-4238-93fb-13c0ff0c58be,1.0,6,8.5,2,FM,44.501333333333335
763e8646-5acc-465f-8a86-68140f28a301,1.0,6,6.0,2,FM,32.07683333333333
7656b1cc-74e6-499b-8910-fc99f2e41885,1.0,5,7.5,2,FM,30.776833333333332
76abad1d-daf9-4cc6-bf7b-9520438a66f9,1.2727272727272727,11,8.0,2,FM,39.71516666666666
776df112-4de3-40af-8db6-74adffe95ace,0.8,5,8.5,2,MM,30.708833333333335
777e03b5-425e-43eb-af4f-d8dbb313c319,1.1428571428571428,7,8.5,2,FF,48.0295
77866cf6-b24f-4b57-8a44-a7b581e0bc30,0.8571428571428571,7,6.0,2,FM,29.733666666666668
778aeea0-34ed-4b5d-980d-d6ffe062e914,1.375,8,9.0,2,FM,59.1115
778ba8d9-9eaf-41bd-9ffa-aa9033cb1b3b,1.1428571428571428,7,7.5,2,MM,28.653666666666666
77b4db2b-38f4-40ef-8b6a-cce0d6095197,1.0909090909090908,11,5.0,2,MM,27.691666666666666
77c6ce1d-774d-4c6f-87c5-a1fcde333a4b,1.2857142857142858,7,6.0,2,FM,29.3455
77f35248-1a74-45ae-b3b2-dfa5433093e3,1.4,10,5.5,2,MM,26.243666666666666
7819026b-80d3-435f-bc56-4cfa6d384f76,1.1666666666666667,6,9.0,2,FM,27.791833333333333
782a11f3-337b-4794-8888-82aca3675442,1.1666666666666667,6,6.5,2,MM,27.813666666666666
783b98c8-73e4-46aa-8d9a-9c446f569ab9,1.2222222222222223,9,6.0,2,FM,31.773666666666664
7846e1d4-2b36-47c4-b6a0-51763fb72c2c,1.25,12,8.0,2,FF,41.041666666666664
787f92f0-51e6-442f-a7a2-71967779e830,1.0,8,5.5,2,FM,25.819333333333336
788b1fd3-1c7f-447e-9507-85cac67ce378,1.125,8,7.5,2,MM,43.167833333333334
788fbfa6-b7d3-46a7-8c09-a91c98a1ee30,0.5,2,7.0,2,FM,26.513666666666666
789c643a-d04b-4ddc-a1a5-9cbd87175430,1.4444444444444444,9,8.0,2,FM,24.70716666666667
78d88191-8981-4da8-b232-3e2153d9b599,1.3333333333333333,9,7.0,2,FM,29.73683333333333
7944f706-b354-4953-9a17-9ca60a5d6d16,1.0909090909090908,11,8.0,2,FM,33.91716666666667
796f2826-b2cc-4848-a32c-a19892cd7919,1.6,5,5.5,2,FM,28.473833333333335
797c5a5e-9e42-4ff6-b89d-aeebf4743cf4,1.2857142857142858,7,7.0,2,FM,31.403833333333335
798a58fb-2c59-486b-8fef-1da18e38771a,1.0909090909090908,11,7.5,2,MM,29.733833333333333
79912e48-076a-4cb0-82e2-e43a932d0cd3,1.375,16,8.5,2,FF,48.251
7a2f47af-d76d-495c-b592-40bf92a221c4,1.125,8,9.0,2,FF,33.3985
7a47e9ed-6bfa-499f-811b-f9e2bffc2770,1.0,4,8.0,2,MM,32.767
7a5ae937-56a7-473e-a6bb-af2313410916,1.0,12,8.0,2,FM,27.4835
7a8dd066-fca4-4185-9e7b-374f5401d3f2,1.4444444444444444,9,8.5,2,FM,28.376833333333334
7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4,1.25,8,6.0,2,MM,27.915333333333333
7ab498fa-9f84-446c-9f1d-daa5b60a8c71,1.2,5,6.0,2,FM,28.915333333333333
7ad26b7e-0f5a-4c24-8712-2c44f113e97b,1.0,8,7.0,2,FF,27.140166666666666
7b0c2ca2-e2cc-4b72-a930-b52ad2dba8ae,0.5,2,5.5,2,MM,44.166333333333334
7b88a1c0-eeb3-4d76-9aca-c9ad83198b96,1.0,7,7.5,2,FM,27.825166666666668
7bcd1417-babb-4b17-a018-21001904bc2f,1.2,10,8.0,2,FM,46.56266666666667
7bcf6ed5-b8f4-4575-a8b1-ae26d37d45e9,1.1,10,7.0,2,FM,30.110166666666665
7bfcf19d-17cb-4032-a673-2f4bb7759875,1.1111111111111112,9,9.0,2,FF,31.648833333333336
7c0300f4-efb0-4b79-beeb-f70087835899,1.0,6,6.0,2,MM,27.618833333333335
7c289d19-4fe7-4657-8ada-7b452642602c,0.8333333333333334,6,8.5,2,FF,52.505833333333335
7c35d830-2cc5-487b-9ca2-4385fbb38e86,1.0,9,7.5,2,FM,36.76683333333333
7c3bce28-c6af-4015-b678-994ac5c0fa67,1.5714285714285714,7,6.5,2,FM,39.50883333333333
7c41de7f-b269-4431-ba03-ae25f1c269e4,1.0,5,8.5,2,FF,27.6005
7c791294-8145-49c8-99c4-e44e8b95fb41,1.4285714285714286,7,8.5,2,FM,31.33216666666667
7c80ae4c-14c0-469b-b254-6ea3dc876e24,1.3333333333333333,9,8.0,2,FF,31.955166666666667
7c9458fd-c9f2-4b05-956c-33cd6c506d72,1.2222222222222223,9,9.0,2,FM,47.021166666666666
7cda8619-2b2d-4344-901e-2e6de0a6101a,1.4285714285714286,14,8.5,2,MM,30.083666666666666
7cde4a91-d191-4bbc-8c6f-28f441919c4f,1.3076923076923077,13,4.5,2,MM,33.51683333333333
7cfa2470-f77f-42a6-98b1-9e2e4ef61cdb,1.25,8,8.0,2,FM,55.578833333333336
7d0033eb-06d9-48f7-a551-b3ca5507d99a,1.2142857142857142,14,8.5,2,FM,55.842000000000006
7d078985-6c61-4009-b25a-565ea5b1ed56,1.0,7,7.0,2,MM,27.08133333333333
7d17fe31-bd13-4f3b-bedb-ef44bf5bb5c6,1.2,5,6.5,2,FM,31.232833333333335
7d277fea-f43d-4a79-9027-ba1e3d866c2c,1.1,10,8.0,2,FM,27.208833333333335
7d4d3cbd-f97e-4176-b77e-1c9ba3ad70ef,0.9166666666666666,12,5.5,2,FM,30.94633333333333
7d878932-ff6b-41ae-aca1-e15582e5d519,1.1111111111111112,9,7.5,2,FM,32.110166666666665
