conversation_id,speaker,total_seconds,proportion,n_speakers_with_time,max_speaker_seconds,min_speaker_seconds,speaker_balance_ratio
ccc5cfd9-8fa4-48f4-a45f-ef6d1f545620,5eda9c1285d97f13ff9ec230,1351.769999999998,0.6192456927157534,2,1351.769999999998,831.1599999999996,1.626365561384088
ccd75111-31bc-4381-936c-b5a88009fc63,5cc020d5159f790017bee28b,1374.8600000000006,0.6201499336935831,2,1374.8600000000006,842.1200000000006,1.6326176791906137
ccd75111-31bc-4381-936c-b5a88009fc63,5f989fa02b5a611b2df1a305,842.1200000000006,0.3798500663064169,2,1374.8600000000006,842.1200000000006,1.6326176791906137
cd047d60-0b00-4b46-8f15-892fa5471510,5dd406d9c23e0d3e6dacc034,1022.7299999999997,0.5641434394806084,2,1022.7299999999997,790.1599999999993,1.294332793358308
cd047d60-0b00-4b46-8f15-892fa5471510,5e9dfd0b5484b719c94cff0b,790.1599999999993,0.43585656051939153,2,1022.7299999999997,790.1599999999993,1.294332793358308
cd3ddd3b-2053-40e5-ae52-86db7b10153a,5c4e58785994ca0001132982,1322.6099999999979,0.5690284942327465,2,1322.6099999999979,1001.7199999999988,1.320339016890947
cd3ddd3b-2053-40e5-ae52-86db7b10153a,5f6e71f3b273c13b726f3622,1001.7199999999988,0.43097150576725346,2,1322.6099999999979,1001.7199999999988,1.320339016890947
cd5102b0-a433-44c5-a8e1-0183c98ba1d4,5850d667b64b9e00017cb722,1175.7599999999982,0.532818532818533,2,1175.7599999999982,1030.9199999999976,1.140495867768596
cd5102b0-a433-44c5-a8e1-0183c98ba1d4,5f3e9f121e84430ec9310a7b,1030.9199999999976,0.46718146718146697,2,1175.7599999999982,1030.9199999999976,1.140495867768596
cd5a187a-c5b7-4228-8dbe-b58010f5007d,5e2de5a5ca99353d0b03b72d,883.4799999999971,0.5135168124618555,2,883.4799999999971,836.9699999999984,1.0555694947250185
cd5a187a-c5b7-4228-8dbe-b58010f5007d,5f6e7ce18d7ea83c39acc2d5,836.9699999999984,0.48648318753814446,2,883.4799999999971,836.9699999999984,1.0555694947250185
cd679e62-34dd-4b67-8042-2dec66c89551,561d98e03d7fe8000b0f5e09,775.669999999999,0.333773677461552,2,1548.2700000000004,775.669999999999,1.996042131318734
cd679e62-34dd-4b67-8042-2dec66c89551,5d49b7be18ecc30017428cd2,1548.2700000000004,0.6662263225384479,2,1548.2700000000004,775.669999999999,1.996042131318734
cdf464bc-8e3d-45a5-995c-647c564b6acc,5b5e7e643bac1d0001f9bf28,1225.7399999999998,0.7363747777190369,2,1225.7399999999998,438.81999999999965,2.7932637527915793
cdf464bc-8e3d-45a5-995c-647c564b6acc,5ee91d6e634e8e1290804250,438.81999999999965,0.263625222280963,2,1225.7399999999998,438.81999999999965,2.7932637527915793
ce044258-3886-4f26-a670-d32aeeec6df9,5eab81a183d00517ecc69645,994.0499999999992,0.7899379365697441,2,994.0499999999992,264.33999999999946,3.7604978436861662
ce044258-3886-4f26-a670-d32aeeec6df9,5eb4d812d25d2534cacd8c68,264.33999999999946,0.21006206343025594,2,994.0499999999992,264.33999999999946,3.7604978436861662
ce2763c2-40e5-4951-90e9-fd5adfbebcea,5e454881703c9401c7c3fe4f,620.5899999999981,0.3727759824120901,2,1044.1899999999985,620.5899999999981,1.6825762580769938
ce2763c2-40e5-4951-90e9-fd5adfbebcea,5e7a0db8588326011907fb6a,1044.1899999999985,0.6272240175879099,2,1044.1899999999985,620.5899999999981,1.6825762580769938
ce2e8759-15dc-4b8a-86bb-cf47fe62d37b,5dd4767b32288646716dc98a,1485.839999999999,0.678298501739297,2,1485.839999999999,704.7,2.1084716900808838
ce2e8759-15dc-4b8a-86bb-cf47fe62d37b,5dee44454d7bea4e3f4b44a6,704.7,0.321701498260703,2,1485.839999999999,704.7,2.1084716900808838
ce3f05bf-184f-4ca0-beb7-87635cc93f55,56802e5fc5767f00121cc6a0,875.1299999999987,0.4485063114682683,2,1076.0799999999988,875.1299999999987,1.229623027435924
ce3f05bf-184f-4ca0-beb7-87635cc93f55,5efe907ba8384039f55a9625,1076.0799999999988,0.5514936885317316,2,1076.0799999999988,875.1299999999987,1.229623027435924
ce6c73db-32fd-4cd9-8015-bf09cc3c47a6,5a73899f9cdd1800017786f0,538.8799999999995,0.32930823759472,2,1097.5199999999998,538.8799999999995,2.0366686460807615
ce6c73db-32fd-4cd9-8015-bf09cc3c47a6,5dd0103cb2204f108c201552,1097.5199999999998,0.6706917624052801,2,1097.5199999999998,538.8799999999995,2.0366686460807615
ce7d0f15-a34c-4df8-9f19-9e6201a30d7b,5ed74a20ac241e1c4dfeb045,1418.919999999998,0.6273105472808379,2,1418.919999999998,842.9899999999985,1.683199088957165
ce7d0f15-a34c-4df8-9f19-9e6201a30d7b,5f84093b9b3e190008131671,842.9899999999985,0.37268945271916204,2,1418.919999999998,842.9899999999985,1.683199088957165
ce933a04-7733-400d-87c4-05c3f220a3ba,5ef6d363d195c23ce977b6c4,795.2799999999991,0.4005802591018071,2,1190.0399999999993,795.2799999999991,1.4963786339402483
ce933a04-7733-400d-87c4-05c3f220a3ba,5f14cf327627fb00097f9a8a,1190.0399999999993,0.5994197408981928,2,1190.0399999999993,795.2799999999991,1.4963786339402483
ceaafa07-24d8-4398-9b1a-b825938f23e0,5d314d9a667c4e0019ccc45d,583.4699999999976,0.3448281975816451,2,1108.5900000000001,583.4699999999976,1.8999948583474808
ceaafa07-24d8-4398-9b1a-b825938f23e0,5e9a13607f6aab090d1b4d29,1108.5900000000001,0.6551718024183549,2,1108.5900000000001,583.4699999999976,1.8999948583474808
cef39ed0-434d-469e-a8de-c45bded68685,57d0badf28d5250001bdd9d2,821.5299999999991,0.4933254868521398,2,843.7599999999993,821.5299999999991,1.0270592674643655
cef39ed0-434d-469e-a8de-c45bded68685,5efc9e6602650605d21ca962,843.7599999999993,0.5066745131478602,2,843.7599999999993,821.5299999999991,1.0270592674643655
cf0ecdfd-49e3-4dfc-bc7b-c055173945c3,5bfd81fb2feab400014d9060,899.7499999999981,0.48225866966822123,2,965.9499999999971,899.7499999999981,1.0735759933314801
cf0ecdfd-49e3-4dfc-bc7b-c055173945c3,5e9d549e36f025000a0ddc25,965.9499999999971,0.5177413303317787,2,965.9499999999971,899.7499999999981,1.0735759933314801
cf23ba20-e65a-40cd-89a5-fb2fe3ae4e0d,5e87a7fae6b803426eebf112,1033.1299999999997,0.6524715645347701,2,1033.1299999999997,550.2799999999993,1.8774623827869465
cf23ba20-e65a-40cd-89a5-fb2fe3ae4e0d,5eccbe0aa713d84c5bccd35c,550.2799999999993,0.3475284354652299,2,1033.1299999999997,550.2799999999993,1.8774623827869465
cf9e134e-5240-4c95-b7da-7f9e0ad94a82,5ee1278f5e33964dcb11d20f,703.0999999999981,0.3832819092683244,2,1131.319999999998,703.0999999999981,1.609045654956622
cf9e134e-5240-4c95-b7da-7f9e0ad94a82,5ee9c0d2de277c3621bfb1c5,1131.319999999998,0.6167180907316756,2,1131.319999999998,703.0999999999981,1.609045654956622
cfc29ca4-463c-491e-9a43-8642be52729a,5ed74a20ac241e1c4dfeb045,1274.2399999999986,0.654137384045956,2,1274.2399999999986,673.729999999998,1.8913214492452504
cfc29ca4-463c-491e-9a43-8642be52729a,5fa6006c1355231e6094a472,673.729999999998,0.34586261595404405,2,1274.2399999999986,673.729999999998,1.8913214492452504
cfc7fa0f-d83b-4a6e-afc1-a7a5d5ac88bc,5a49d6a06d85f80001c25bc4,1333.4600000000005,0.6556366282500101,2,1333.4600000000005,700.3799999999992,1.9039093063765413
cfc7fa0f-d83b-4a6e-afc1-a7a5d5ac88bc,5edacd8bca520571d4c0402f,700.3799999999992,0.3443633717499898,2,1333.4600000000005,700.3799999999992,1.9039093063765413
cfe728db-9f7c-4932-91f2-a0d2b22ea7a7,5cc46571f317fe00154e075e,614.1599999999996,0.3916287255614645,2,954.0599999999998,614.1599999999996,1.553438843298164
cfe728db-9f7c-4932-91f2-a0d2b22ea7a7,5f0e08d6cee7a90b940fb9ab,954.0599999999998,0.6083712744385356,2,954.0599999999998,614.1599999999996,1.553438843298164
d00fdeac-2b1d-4c56-9b0b-bf8ef660e5dc,5ed9df4296035b58dce21946,414.6700000000002,0.2711094257713155,2,1114.8599999999994,414.6700000000002,2.688547519714469
d00fdeac-2b1d-4c56-9b0b-bf8ef660e5dc,5f1be24b23199840b6f741e0,1114.8599999999994,0.7288905742286844,2,1114.8599999999994,414.6700000000002,2.688547519714469
d0148841-40f5-4441-93fa-f21548ad37bd,5e711d9e908b46031e32138c,1005.87,0.630362850159805,2,1005.87,589.8299999999987,1.7053557804791248
